1.524754834511003743e-01,2.044657548021726612e-01,2.790530895051890337e-01,4.713732613490403400e-01,6.354457501551302734e-02,1.873945646625827799e-01,2.237869994019951458e-01,2.116415070827668832e-01,3.526876062065533168e-01,1.000000000000000021e-02,1.000000000000000000e+00,5.107444527195776907e-01,3.203420373923234754e-01,3.501545492757741074e-01,2.546599901793010212e-01,3.127134163161477964e-01,3.828952311587566770e-01,2.324773560168229836e-01,3.567302298602489374e-01,2.611067640272677348e-01,2.703370801843530402e-01,2.372081158638212339e-01,1.680453459714652542e-01,1.205714374963712254e-01,2.732857134660180431e-01,3.073507636864581949e-01,4.143730059613327521e-01,5.220976805289895273e-02,1.727959339608645117e-01,1.872913080023717869e-01,4.429483182796040697e-01,2.962937821039096087e-01,2.246494468272856038e-01,3.984593962082711438e-01,2.012883806896936800e-01,1.000000000000000021e-02,5.863927607697121819e-02,3.058312664195912967e-01,1.405229793649402370e-01,6.290804161150592710e-02
1.667066877614153397e-01,2.941806575334467433e-01,2.971623591210347803e-01,4.690492668111829744e-01,1.326372713655984796e-02,1.605466197683746987e-01,1.830633596007260055e-01,2.097946289120872221e-01,2.773325082282828702e-01,1.000000000000000021e-02,5.107444527195776907e-01,1.000000000000000000e+00,3.680466524666218819e-01,4.595915504070878232e-01,1.252731743562515709e-01,2.869506539763159170e-01,4.604754915287263550e-01,1.673479287813544325e-01,4.641355676599592250e-01,1.928330689247291507e-01,2.218052323443797380e-01,2.166542375808981069e-01,1.640151788658903709e-01,5.280717085347917672e-02,1.239675550407543236e-01,1.964783938224889948e-01,3.433637062654143479e-01,5.155157199112917615e-02,1.407890456341842345e-01,2.186665065045694523e-01,4.395820456606494564e-01,3.077326726047724947e-01,1.050252709752287072e-01,4.856977739237095526e-01,1.908333332803948956e-01,1.000000000000000021e-02,9.948058589073688340e-03,3.803431601270690909e-01,1.479444461904547703e-01,1.348062912708652972e-01
1.998064686028015180e-01,2.865150892609625854e-01,3.549405416146034220e-01,4.004431372010517354e-01,4.570287346158956321e-02,6.731818414108916952e-03,2.033028080135046434e-02,2.858297312612624319e-01,2.894809225428888744e-01,1.000000000000000021e-02,3.203420373923234754e-01,3.680466524666218819e-01,1.000000000000000000e+00,5.266857839510347139e-01,1.704129409587544497e-01,2.875974983483869929e-01,3.074025481579523711e-01,2.310728434361107309e-01,3.421151491793661958e-01,3.483424088564195387e-01,2.354553657127260446e-01,3.894340307309978599e-01,2.913994581910311910e-01,2.226135931323268424e-01,1.968055522178548955e-01,2.722477718427520066e-01,4.183057051102931911e-01,1.670066711588841929e-02,1.374595093106807109e-01,2.854663986439227030e-01,4.092435177145676839e-01,3.343773595906472940e-01,2.765301133527929833e-01,2.295652224010368281e-01,1.676757806207871404e-01,1.000000000000000021e-02,1.402953075469705602e-01,2.478100512526654198e-01,9.153782050572636941e-02,4.151880013027157285e-02
1.323363753863401326e-01,3.230615639839052866e-01,3.674579226107648200e-01,3.641404110479137257e-01,9.178510260933145717e-03,1.207550079118583156e-02,6.653695596276075486e-02,1.833321306240204285e-01,1.284531149113386783e-01,1.000000000000000021e-02,3.501545492757741074e-01,4.595915504070878232e-01,5.266857839510347139e-01,1.000000000000000000e+00,2.901590240141146623e-02,2.430479120229587509e-01,3.273601759844156911e-01,5.760208143688679699e-02,4.458327088197646670e-01,1.531328431739917006e-01,2.455013947115158301e-01,1.917941946916768003e-01,1.970598828441718631e-01,1.410253552219319084e-01,1.073186957543098563e-01,1.494122271913936317e-01,2.860735364308112927e-01,6.462090411975940753e-04,7.414671815167279967e-02,1.651951277632908166e-01,4.634936994382986564e-01,3.358409161571627166e-01,1.542742177459124342e-01,4.165979437890989234e-01,2.616414570796578021e-01,1.000000000000000021e-02,1.273342588531961861e-01,3.704707997727428315e-01,1.519940120673004547e-01,3.980282773754590525e-02
1.041557627869064001e-01,2.177114125798579880e-01,1.333596053348398702e-01,1.935559775658126369e-01,1.044914751544239323e-01,2.704696689076451777e-01,1.587494346834451286e-01,1.765453437438140039e-01,4.345828837931984268e-01,1.000000000000000021e-02,2.546599901793010212e-01,1.252731743562515709e-01,1.704129409587544497e-01,2.901590240141146623e-02,1.000000000000000000e+00,4.205443490830402808e-01,3.002004604724928249e-01,3.900823061324593666e-01,1.446196544878137480e-01,4.991840430320214073e-01,2.579810837493595743e-01,3.888112752926040638e-01,1.587856087558951468e-01,2.081535628654488379e-01,3.022009912167476497e-01,4.330680698694137631e-01,3.933092374322318396e-01,3.034146165956255192e-01,2.074498919129405539e-01,1.963041393444556193e-01,2.044953296902639328e-01,8.604813997785275281e-02,2.634377566389476955e-01,1.344559549117388918e-02,1.397625105409714130e-01,1.000000000000000021e-02,9.311081385344180394e-02,2.048333720809615011e-01,1.626946705411576322e-02,1.441164464865041933e-02
3.568591379285108722e-01,3.262051795031868373e-01,2.046456710091092424e-01,3.066814647879155253e-01,2.368217479263027420e-02,2.371584700390331757e-01,9.795046564758835839e-02,2.049367498352965000e-01,3.814620861820582909e-01,1.000000000000000021e-02,3.127134163161477964e-01,2.869506539763159170e-01,2.875974983483869929e-01,2.430479120229587509e-01,4.205443490830402808e-01,1.000000000000000000e+00,2.642813749377319055e-01,3.568599213261563485e-01,3.861398197254533593e-01,4.213266846497129015e-01,1.919653913570461001e-01,3.598873488615091931e-01,2.445599948051617178e-01,1.914898464657181776e-01,3.939334795049599380e-01,3.263011048564412597e-01,5.641342766210775128e-01,2.131516201629448104e-01,1.264443859673020365e-01,2.323485193657821024e-01,3.173633817971526772e-01,2.403975685312687849e-01,2.945455724043363754e-01,1.549684098250325714e-01,2.030398339158892840e-01,1.000000000000000021e-02,6.226014026282199187e-02,3.419428991030313281e-01,9.193371109871667501e-02,1.592453744491054146e-02
1.346044437993103859e-01,3.261901810955085690e-01,2.907909924408015323e-01,5.821706569268486620e-01,1.396914719265981708e-01,3.559262525655349507e-01,1.237163442897196708e-01,3.222284983706134032e-01,6.553793413166816295e-01,1.000000000000000021e-02,3.828952311587566770e-01,4.604754915287263550e-01,3.074025481579523711e-01,3.273601759844156911e-01,3.002004604724928249e-01,2.642813749377319055e-01,1.000000000000000000e+00,3.633299287555524781e-01,4.922140532080239161e-01,4.304647989313309386e-01,4.475796113241851115e-01,3.886966108012677723e-01,3.063463644693498189e-01,1.795197358866623405e-01,3.522918624063687831e-01,5.725693484567747626e-01,4.796269582039408008e-01,1.728377896341238562e-01,3.565845095463719416e-01,2.904387140530428901e-01,4.532843860243196410e-01,3.866165440474516601e-01,1.365830380576275038e-01,4.315124048213939689e-01,1.716074816162176109e-01,1.000000000000000021e-02,3.518460749595689330e-02,4.327848012554431079e-01,1.430593049344707768e-01,1.385191205481124122e-01
1.896431554783369611e-01,3.569051816631522156e-01,2.507154914827043335e-01,4.686709494115207653e-01,5.254125371573379472e-02,3.359838467426241038e-01,1.475666658078748084e-01,3.450695192492854724e-01,5.796023589250550723e-01,1.000000000000000021e-02,2.324773560168229836e-01,1.673479287813544325e-01,2.310728434361107309e-01,5.760208143688679699e-02,3.900823061324593666e-01,3.568599213261563485e-01,3.633299287555524781e-01,1.000000000000000000e+00,3.209419501232036454e-01,4.202354016770493139e-01,2.552698213162952756e-01,3.301172756418850884e-01,1.796864306671519806e-01,3.336555135360134705e-01,3.782721859550206567e-01,4.121570640840517830e-01,4.072671597103311725e-01,2.538204385046517464e-01,1.776216027805764264e-01,1.931787985322674372e-01,2.780430081566118150e-01,2.098065422016356929e-01,2.408314572455396707e-01,2.158122221737206192e-01,2.487078907077230616e-01,1.000000000000000021e-02,1.302157380812337117e-01,3.257303666405456655e-01,1.655248977596857768e-02,8.608091808472798090e-02
2.098657927391875400e-01,4.598787126165112538e-01,3.658934682057151666e-01,6.394333731483921035e-01,1.627763145214791360e-02,1.405425714258673187e-01,1.001213646344173147e-01,3.982182685262586896e-01,3.809575952046588831e-01,1.000000000000000021e-02,3.567302298602489374e-01,4.641355676599592250e-01,3.421151491793661958e-01,4.458327088197646670e-01,1.446196544878137480e-01,3.861398197254533593e-01,4.922140532080239161e-01,3.209419501232036454e-01,1.000000000000000000e+00,3.040185066343626952e-01,3.074682188857768561e-01,2.620992334486617614e-01,2.583391446328791030e-01,1.371188562233905672e-01,3.266717411303475260e-01,3.296675656010885080e-01,5.363059561263072705e-01,1.242415722062640560e-01,2.414437146314430127e-01,3.557633496305441234e-01,5.738639531578570985e-01,3.840959203457725568e-01,1.521542416511099671e-01,4.343181936013034150e-01,2.866967762752347104e-01,1.000000000000000021e-02,9.156843902936319390e-02,4.881747957282027151e-01,1.559574015970813243e-01,7.707997006912969962e-02
1.793236195667556321e-01,3.369086019805884735e-01,3.056508683025012107e-01,4.085655116903759709e-01,4.896757435385185736e-02,2.764175911205031255e-01,1.416414633876492690e-01,3.487033671227148801e-01,5.322992085453311928e-01,1.000000000000000021e-02,2.611067640272677348e-01,1.928330689247291507e-01,3.483424088564195387e-01,1.531328431739917006e-01,4.991840430320214073e-01,4.213266846497129015e-01,4.304647989313309386e-01,4.202354016770493139e-01,3.040185066343626952e-01,1.000000000000000000e+00,4.221773937821554634e-01,4.200229658828026902e-01,2.760652296455920474e-01,2.311707226943867655e-01,4.757748035297670319e-01,4.415615709009278467e-01,5.517220820473552889e-01,2.597833997255210026e-01,3.328981489229301260e-01,3.231790343225066087e-01,4.559536116811649942e-01,2.482160900410541327e-01,2.597700633320927377e-01,1.174381977651006159e-01,1.401364585911080429e-01,1.000000000000000021e-02,1.585071515158941943e-02,3.617962260747765724e-01,6.559053588193226869e-02,3.499351687042238923e-02
1.800625507605362885e-01,2.787215429021621116e-01,2.980956696658198513e-01,3.896228747774602152e-01,1.027154922981634161e-01,1.390475910860667075e-01,1.099711045768432954e-01,2.553389017496634494e-01,3.755560626383208089e-01,1.000000000000000021e-02,2.703370801843530402e-01,2.218052323443797380e-01,2.354553657127260446e-01,2.455013947115158301e-01,2.579810837493595743e-01,1.919653913570461001e-01,4.475796113241851115e-01,2.552698213162952756e-01,3.074682188857768561e-01,4.221773937821554634e-01,1.000000000000000000e+00,4.085843394007616647e-01,2.035244251508580016e-01,1.277329422751665167e-01,3.795834444209350012e-01,3.086582666086555848e-01,3.856625761134958585e-01,1.031071877456796876e-01,3.503522191851495271e-01,3.060900454005323623e-01,3.355304231045092567e-01,2.336967373475946907e-01,1.271451515441484603e-01,2.538809607591904216e-01,1.171584551499607607e-01,1.000000000000000021e-02,1.488448348923986607e-02,3.314649432294389242e-01,2.520913632121712378e-01,1.670871524680848930e-02
1.484729313610774204e-01,3.178902128514440317e-01,2.906005385953037146e-01,3.742450439136374429e-01,7.524270059138757696e-03,2.050389841664781443e-01,7.437049800352807383e-02,3.250384371381320747e-01,5.211832900519616230e-01,1.000000000000000021e-02,2.372081158638212339e-01,2.166542375808981069e-01,3.894340307309978599e-01,1.917941946916768003e-01,3.888112752926040638e-01,3.598873488615091931e-01,3.886966108012677723e-01,3.301172756418850884e-01,2.620992334486617614e-01,4.200229658828026902e-01,4.085843394007616647e-01,1.000000000000000000e+00,1.567036030429787008e-01,2.645506223531972068e-01,3.867420666403070806e-01,5.545094896149204144e-01,5.261831577122330073e-01,7.133591951320672475e-02,1.527448369733912792e-01,2.326796590810620846e-01,3.071315912248667734e-01,3.857524897920187046e-01,2.154222896529399967e-01,1.430214967892537714e-01,1.860394034646518369e-01,1.000000000000000021e-02,1.143759946465593702e-01,2.861506374310169853e-01,7.065210116913733795e-02,3.802540835645022710e-02
1.174171832359785506e-01,2.385067570371682266e-01,2.149184653839898151e-01,3.148723114018798230e-01,1.917754702466211575e-02,1.809388495998838775e-01,2.696848857370129013e-02,2.536652872569953865e-01,2.814236854462270898e-01,1.000000000000000021e-02,1.680453459714652542e-01,1.640151788658903709e-01,2.913994581910311910e-01,1.970598828441718631e-01,1.587856087558951468e-01,2.445599948051617178e-01,3.063463644693498189e-01,1.796864306671519806e-01,2.583391446328791030e-01,2.760652296455920474e-01,2.035244251508580016e-01,1.567036030429787008e-01,1.000000000000000000e+00,8.177432894989691836e-03,2.514320783541545423e-01,1.954485106377770454e-01,3.365851114149231438e-01,8.443489396560791005e-02,1.700586817417705787e-01,3.290983597561236706e-01,2.895106889007524331e-01,2.598137000380422168e-01,1.038778586430730566e-01,1.614616606731315851e-01,2.917288999948175476e-02,1.000000000000000021e-02,1.006573570765081048e-02,2.142954230134583304e-01,2.013487627621445009e-01,2.097137613429725031e-02
1.615508105745371292e-01,1.729060418511182418e-01,2.189183335897482985e-01,2.529769958602427482e-01,1.310505805493359655e-01,1.931908729457832152e-01,1.734069709423905759e-01,2.282621117579585746e-01,2.553794488956190878e-01,1.000000000000000021e-02,1.205714374963712254e-01,5.280717085347917672e-02,2.226135931323268424e-01,1.410253552219319084e-01,2.081535628654488379e-01,1.914898464657181776e-01,1.795197358866623405e-01,3.336555135360134705e-01,1.371188562233905672e-01,2.311707226943867655e-01,1.277329422751665167e-01,2.645506223531972068e-01,8.177432894989691836e-03,1.000000000000000000e+00,1.886465867435392074e-01,1.951638791074057355e-01,2.662541992138743874e-01,1.073738334679692624e-01,3.309608298972417650e-02,7.101863879128816892e-02,1.141636343786024271e-01,2.332529892030511254e-01,2.813660830474621899e-01,1.202388912560340140e-01,1.828813836233897372e-01,1.000000000000000021e-02,6.907723727634754174e-02,3.032855049281444337e-01,2.987765318168957625e-03,9.617325566678128212e-02
2.515312908196201125e-01,3.494218143142451827e-01,2.611745562053125469e-01,4.653176616849054037e-01,4.372142434133646782e-02,3.177958064350931977e-01,5.771931152833480877e-02,3.233942831845974530e-01,4.455952685997306983e-01,1.000000000000000021e-02,2.732857134660180431e-01,1.239675550407543236e-01,1.968055522178548955e-01,1.073186957543098563e-01,3.022009912167476497e-01,3.939334795049599380e-01,3.522918624063687831e-01,3.782721859550206567e-01,3.266717411303475260e-01,4.757748035297670319e-01,3.795834444209350012e-01,3.867420666403070806e-01,2.514320783541545423e-01,1.886465867435392074e-01,1.000000000000000000e+00,3.883747506285987194e-01,6.063038486710347064e-01,1.384372330201581180e-01,2.508535097833450855e-01,3.027331318871602783e-01,4.251424200731046543e-01,3.505527122532236528e-01,2.271708006054992124e-01,1.931050902772445121e-01,6.900712639056556796e-02,1.000000000000000021e-02,4.777052922035074541e-03,3.276367390795921208e-01,1.148131119717442361e-01,5.261457159680793527e-02
9.207543531728561159e-02,3.209751266008685766e-01,2.742861273636597041e-01,4.332560423290739982e-01,2.487687070737008496e-02,2.644366288445840762e-01,1.014616580713505190e-01,3.533469976623636044e-01,5.771534101164627062e-01,1.000000000000000021e-02,3.073507636864581949e-01,1.964783938224889948e-01,2.722477718427520066e-01,1.494122271913936317e-01,4.330680698694137631e-01,3.263011048564412597e-01,5.725693484567747626e-01,4.121570640840517830e-01,3.296675656010885080e-01,4.415615709009278467e-01,3.086582666086555848e-01,5.545094896149204144e-01,1.954485106377770454e-01,1.951638791074057355e-01,3.883747506285987194e-01,1.000000000000000000e+00,5.256213148336985608e-01,5.177287015761988104e-02,1.689667911171822134e-01,2.659528823746446502e-01,3.690546304732587046e-01,4.155631196601056176e-01,2.284985645977118396e-01,1.404804354530904686e-01,1.378296540314769003e-01,1.000000000000000021e-02,3.511770406740453987e-02,3.272655988639817104e-01,8.784588376453590641e-02,4.615419413160837953e-02
2.597362464252653824e-01,4.110410347569745659e-01,3.859951591609399046e-01,5.660493904610954807e-01,6.177476065511107277e-03,2.878539860183702004e-01,6.891456969625892048e-02,3.804585532517241186e-01,5.869040043887003844e-01,1.000000000000000021e-02,4.143730059613327521e-01,3.433637062654143479e-01,4.183057051102931911e-01,2.860735364308112927e-01,3.933092374322318396e-01,5.641342766210775128e-01,4.796269582039408008e-01,4.072671597103311725e-01,5.363059561263072705e-01,5.517220820473552889e-01,3.856625761134958585e-01,5.261831577122330073e-01,3.365851114149231438e-01,2.662541992138743874e-01,6.063038486710347064e-01,5.256213148336985608e-01,1.000000000000000000e+00,1.453623009626043294e-01,3.258506343103817482e-01,4.734362346230280849e-01,5.587871663972040492e-01,4.748267421650242404e-01,3.531298317184494717e-01,1.965830570547030531e-01,2.045530729926011426e-01,1.000000000000000021e-02,4.586093157557488004e-02,4.856844995340600102e-01,1.503885365149829900e-01,1.077535837518307218e-03
6.531835120495062263e-02,9.163987740547366312e-02,4.593377449872430157e-02,1.178151323350977997e-01,8.986529969998141576e-02,2.855314443602803842e-01,1.791135617042183270e-01,5.771784389160036083e-02,2.016320903542105081e-01,1.000000000000000021e-02,5.220976805289895273e-02,5.155157199112917615e-02,1.670066711588841929e-02,6.462090411975940753e-04,3.034146165956255192e-01,2.131516201629448104e-01,1.728377896341238562e-01,2.538204385046517464e-01,1.242415722062640560e-01,2.597833997255210026e-01,1.031071877456796876e-01,7.133591951320672475e-02,8.443489396560791005e-02,1.073738334679692624e-01,1.384372330201581180e-01,5.177287015761988104e-02,1.453623009626043294e-01,1.000000000000000000e+00,2.961996350295730274e-01,2.585595095541011745e-01,1.558613619734184885e-01,3.231416761335483695e-02,1.151940230212999822e-01,8.041691623223760910e-02,1.197740210766092134e-01,1.000000000000000021e-02,1.603038492561676964e-01,2.024201902417646359e-01,3.117361185141553220e-02,1.579780682671537706e-01
9.110284999028644970e-02,2.103387031701154375e-01,3.148414106351160036e-01,2.708976591968146330e-01,7.281212943241982538e-02,2.118444714215142743e-01,6.181809550582242213e-02,1.749271599863996829e-01,3.069054719703441236e-01,1.000000000000000021e-02,1.727959339608645117e-01,1.407890456341842345e-01,1.374595093106807109e-01,7.414671815167279967e-02,2.074498919129405539e-01,1.264443859673020365e-01,3.565845095463719416e-01,1.776216027805764264e-01,2.414437146314430127e-01,3.328981489229301260e-01,3.503522191851495271e-01,1.527448369733912792e-01,1.700586817417705787e-01,3.309608298972417650e-02,2.508535097833450855e-01,1.689667911171822134e-01,3.258506343103817482e-01,2.961996350295730274e-01,1.000000000000000000e+00,2.938242682743292256e-01,3.409572796464043209e-01,1.509476084807389040e-01,1.401320786067238866e-01,2.002058111009369368e-01,5.306280129365021497e-02,1.000000000000000021e-02,2.430939942756133593e-03,2.587777549831825619e-01,1.661505270419203484e-01,6.916854076934858715e-03
